umur,jenis_kelamin,pekerjaan,provinsi,gaji,is_menikah,is_keturunan,berat,tinggi,sampo,is_merokok,pendidikan,stress,botak_prob
34.0,Laki-laki,Pegawai swasta,Bandung,6155233.807742623,1.0,0,45.71625545252931,153.2317515295183,Moonsilk,0.0,S1,3.0,0.358074436322392
45.0,Laki-laki,Freelance,Palembang,10171340.569254057,1.0,0,55.36255802945317,182.71358992210543,Deadbuoy,0.0,SMP,10.0,0.44816270026715666
35.0,Perempuan,PNS,Padang,8524418.050365198,1.0,,61.5514380706712,167.28682607132728,Moonsilk,0.0,S2,9.0,0.49081637420362034
48.0,Laki-laki,PNS,Palu,8326773.753767387,1.0,0,48.16093724563177,166.3544705100445,Moonsilk,1.0,SMA,3.0,0.7007026925026174
55.0,Perempuan,PNS,Gorontalo,6426787.543844881,1.0,0,,162.16011890876973,Pantone,0.0,SMA,5.0,0.6454132505661001
28.0,Laki-laki,,Tanjungselor,4857236.426348606,1.0,0,54.47927683613108,164.73855423173225,Merpati,0.0,SMA,3.0,0.7398231191697217
48.0,Perempuan,Pegawai swasta,Jakarta,5888164.36304534,1.0,1,49.50687013128963,159.1672038148358,Deadbuoy,1.0,S3,2.0,0.6026458784850408
27.0,Laki-laki,PNS,Tanjungselor,9137886.368006501,1.0,1,69.74412472066626,177.0139558900293,Moonsilk,0.0,S1,8.0,0.6877199815285032
61.0,Laki-laki,Freelance,Banda Aceh,10145591.449886642,1.0,0,50.15939782817974,152.67941875583284,Shoulder & Head,0.0,SD,7.0,0.6886451269122218
50.0,Perempuan,,Bengkulu,15403426.819347119,1.0,1,67.76696434473457,167.94138132339447,Merpati,0.0,SMA,9.0,0.715534849219781
57.0,Laki-laki,PNS,Padang,16118208.367771048,1.0,0,55.68225162469359,173.9063036676665,Merpati,0.0,,7.0,0.7897388674556729
31.0,Laki-laki,Pegawai swasta,Banda Aceh,6189960.802319704,1.0,1,57.569974534836135,170.06889343034496,Shoulder & Head,0.0,S1,2.0,0.4224036741400088
39.0,Laki-laki,Pegawai swasta,Medan,9853433.763907121,1.0,0,69.59384198219757,174.17590754721613,Pantone,0.0,SMA,8.0,0.5855955072256592
47.0,Laki-laki,PNS,Tanjungselor,13147727.80945078,1.0,0,55.092442309503525,173.69273538544104,Pantone,0.0,S2,3.0,0.5192204766874098
52.0,Laki-laki,PNS,Banjarmasin,,1.0,1,59.226228015630504,166.93295522651366,Merpati,0.0,S1,3.0,0.9885436801493077
28.0,Laki-laki,Freelance,Medan,5423055.410976155,1.0,0,57.42286498356431,159.9581900691568,Moonsilk,0.0,S1,3.0,0.2893705808259818
45.0,Laki-laki,PNS,Surabaya,6133341.906261696,1.0,0,50.613320933875144,171.9972800952492,Deadbuoy,1.0,S1,4.0,0.6989335634340333
60.0,Laki-laki,,Palu,,1.0,0,59.392271763045215,169.95346797388007,Pantone,1.0,S2,3.0,0.5337805145808006
38.0,,Freelance,Bandung,6478118.393613947,1.0,0,48.65591617692456,180.56492844747538,Deadbuoy,1.0,S1,8.0,0.38674212394223534
34.0,Laki-laki,PNS,Yogyakarta,12454429.464738602,1.0,0,66.9459972478057,179.33419698760594,Deadbuoy,1.0,S1,3.0,0.5078977599952905
29.0,Laki-laki,Pegawai swasta,Bandung,11677104.6520048,1.0,0,61.83058220268177,178.45789243539411,Shoulder & Head,0.0,S1,5.0,0.4378769280757211
41.0,Laki-laki,PNS,Palembang,11860225.433571411,1.0,0,67.51883913939065,174.63888964666558,Deadbuoy,0.0,S1,9.0,0.7153173080766954
38.0,Laki-laki,Freelance,Bengkulu,6977251.992489142,1.0,1,54.689406464994576,155.68742868402137,Pantone,1.0,S1,4.0,0.48717853731752353
47.0,Perempuan,Freelance,Pekanbaru,7584566.181067365,1.0,1,65.46069651662495,166.38733697436993,Shoulder & Head,1.0,S1,4.0,0.6111385688097628
42.0,Perempuan,Freelance,Yogyakarta,4870183.0001246855,1.0,0,53.84427350828083,190.0067545654898,Pantone,0.0,S2,8.0,0.35513207493568094
45.0,Laki-laki,PNS,Jayapura,8418290.677057222,1.0,0,48.14236021128797,183.08125210238327,Moonsilk,1.0,S1,8.0,0.7349323409598887
26.0,Laki-laki,Pegawai swasta,Padang,4253788.646754232,1.0,1,59.971047192191854,153.42762875594798,Merpati,1.0,SMA,6.0,0.8185629982006443
40.0,Laki-laki,Pegawai swasta,Surabaya,12212589.755366324,1.0,1,59.998598682817914,169.16281778973536,Deadbuoy,0.0,S1,6.0,0.6792275906294308
19.0,Laki-laki,Freelance,Bengkulu,7145355.258749349,0.0,0,48.57292180536953,166.83805614367955,Shoulder & Head,0.0,SD,10.0,0.29430472142882375
41.0,Perempuan,PNS,Mataram,16261383.929604063,1.0,0,47.5631608893552,175.3591863749748,Moonsilk,0.0,SMA,9.0,0.5830835558979012
50.0,Perempuan,PNS,Banjarmasin,8870616.712860871,1.0,0,49.16839177680435,163.24684086667244,Moonsilk,0.0,S1,3.0,0.5450843563117977
44.0,Laki-laki,PNS,Semarang,4789839.004669795,1.0,0,55.960113543957554,172.90219980409546,Merpati,0.0,S1,7.0,0.6526567096828495
35.0,Laki-laki,Pegawai swasta,Pontianak,7933884.9570475295,1.0,0,51.37753923651002,160.34361314745922,Deadbuoy,1.0,S1,7.0,0.6247578423087823
28.0,Laki-laki,Freelance,Banjarmasin,23709625.987921063,1.0,0,71.82570482694406,173.09313173899847,Pantone,0.0,SMA,10.0,0.465686225503554
53.0,Perempuan,Freelance,Mataram,7776172.101155668,1.0,1,92.89721108935467,192.7242611871423,Deadbuoy,1.0,S1,9.0,0.7937150413333397
39.0,Laki-laki,PNS,Banjarmasin,3863152.3230402824,1.0,0,61.57441804592105,170.3805016027397,Deadbuoy,1.0,S2,3.0,0.6119384627511717
32.0,Laki-laki,Pegawai swasta,Yogyakarta,6024409.248448588,1.0,0,44.432438385069666,154.57885919965887,Deadbuoy,0.0,SMA,9.0,0.4712292357889087
51.0,Perempuan,Pegawai swasta,Tanjungselor,14238747.676645352,1.0,0,69.01437621999935,167.23908207856263,Shoulder & Head,1.0,S1,6.0,0.6768955840589761
48.0,Laki-laki,Pegawai swasta,Gorontalo,10449717.87774697,1.0,0,64.00330036860007,182.2974913757813,Moonsilk,0.0,S1,3.0,0.4897775323241048
42.0,Perempuan,PNS,Kendari,7197661.461440562,1.0,0,56.52174170254478,163.11068380032566,Deadbuoy,1.0,S1,6.0,0.6304287888344585
,Perempuan,Pegawai swasta,Yogyakarta,5921816.265361702,1.0,0,50.20837421355696,165.33889359776165,Moonsilk,0.0,,1.0,0.1716336703632434
35.0,Perempuan,PNS,,13554525.917431993,1.0,0,46.36303367181927,,Deadbuoy,0.0,S1,6.0,0.4301601645008259
58.0,Laki-laki,PNS,Kupang,6765870.087927128,1.0,0,49.0809662626851,150.06997477688074,Shoulder & Head,0.0,SMA,3.0,0.6914857651750088
37.0,Laki-laki,Pegawai swasta,Semarang,9027857.575735375,1.0,0,44.00159122545859,161.9658732202603,Shoulder & Head,0.0,S2,4.0,0.5136835361608595
39.0,Laki-laki,PNS,Serang,8051073.750428456,1.0,0,53.47892456723172,156.72060399414815,Moonsilk,1.0,S1,2.0,0.4860364312432677
36.0,Laki-laki,PNS,Jakarta,8786988.096066302,1.0,0,52.10917370456978,156.74354091694343,Moonsilk,1.0,S1,10.0,0.6677991501120354
37.0,Laki-laki,PNS,Ambon,13189329.433623469,1.0,0,49.731656281246906,166.67465099628095,Moonsilk,1.0,SMA,2.0,0.5713181287321001
28.0,Laki-laki,Pegawai swasta,Jakarta,7584378.25184341,1.0,0,67.42199242821664,154.00165509924963,Deadbuoy,0.0,SMP,7.0,0.4091031443880079
39.0,Laki-laki,Pegawai swasta,Bandung,4120172.3249426875,1.0,0,75.05104251374505,185.66966208147537,Shoulder & Head,0.0,S1,10.0,0.4625453448736349
30.0,Perempuan,PNS,Denpasar,9691513.766416147,1.0,0,,162.52469929777644,Deadbuoy,1.0,S3,6.0,0.45582291000470704
40.0,Perempuan,Pegawai swasta,Palangkaraya,9116658.198325925,1.0,0,53.686941980784916,184.51808196849282,Deadbuoy,1.0,S1,4.0,0.434988282110542
,Laki-laki,Pegawai swasta,Ambon,8428640.433785252,1.0,1,51.62535232614842,172.5344558522902,Pantone,1.0,S1,8.0,0.9056574715175558
34.0,Laki-laki,Pegawai swasta,Serang,8404229.181520628,1.0,0,53.47412637941401,175.53927476297986,Moonsilk,0.0,SMA,10.0,0.47492463764741744
35.0,Laki-laki,Pegawai swasta,Kendari,15006094.24943495,1.0,0,44.171385693059776,150.86075619936972,Moonsilk,1.0,S1,6.0,0.5292130688930053
49.0,Perempuan,PNS,Serang,4732684.593438326,1.0,0,49.83910409778609,167.36123162496827,Moonsilk,0.0,SMA,4.0,0.4865226633837525
42.0,Laki-laki,Pegawai swasta,Banda Lampung,14279172.340498514,1.0,0,50.13003247368243,174.372861099627,Shoulder & Head,0.0,S1,8.0,0.5871790221987918
38.0,Laki-laki,PNS,Banda Aceh,26517176.11759878,1.0,0,41.926547778712425,175.707625170043,Pantone,0.0,SMP,10.0,0.614193872300285
47.0,Laki-laki,,Gorontalo,7381589.394432497,1.0,0,62.12662250833347,184.8380941137603,Shoulder & Head,1.0,SMA,4.0,0.5737821257887993
48.0,Laki-laki,Pengangguran,Mataram,15454451.68858358,1.0,0,74.52313686941979,186.88064311211016,Pantone,0.0,S1,7.0,0.9173467807113768
42.0,Laki-laki,PNS,Serang,7557606.002645611,1.0,0,51.15312661362735,177.35899966665338,Moonsilk,0.0,SMP,5.0,0.6236723200350502
47.0,,PNS,Pangkalpinang,11444462.881496811,1.0,0,45.42697074757716,182.49538800793144,Deadbuoy,1.0,SMA,7.0,0.6514960807188445
38.0,Laki-laki,PNS,Kupang,6426999.433467181,1.0,0,54.33606425716827,168.7022718614183,Merpati,1.0,S1,1.0,0.47648867574875164
39.0,Laki-laki,PNS,Kendari,16773549.489115225,1.0,0,51.83940535217978,153.8678118647608,Merpati,0.0,S1,10.0,0.5846293717059987
42.0,Laki-laki,PNS,Tanjung Pinang,8859341.669440605,1.0,0,54.18493593639067,178.11460732023951,Deadbuoy,1.0,S1,2.0,0.6909026514371375
41.0,Perempuan,Freelance,Jakarta,6603973.653182741,1.0,0,56.00364123392552,158.12405305570815,Shoulder & Head,0.0,SMA,9.0,0.399940846935716
47.0,Perempuan,Pegawai swasta,Bengkulu,16445022.445861394,1.0,1,51.572562764704244,161.49677759577307,Deadbuoy,0.0,S1,5.0,0.5781219367468754
24.0,Laki-laki,Pegawai swasta,Banda Aceh,5351220.848622514,1.0,0,73.64599189555251,179.77210828338758,Shoulder & Head,1.0,SMA,4.0,0.5276881774200405
34.0,Laki-laki,Freelance,Jambi,9100960.955138274,1.0,0,54.49874631218499,157.32257258692405,Deadbuoy,0.0,S1,4.0,0.340385487760748
41.0,Laki-laki,Pegawai swasta,Pekanbaru,9771083.224002462,1.0,0,52.55872695007914,154.60807089004626,Moonsilk,1.0,S1,9.0,0.6929155765620882
41.0,Laki-laki,Pegawai swasta,Yogyakarta,6177991.173280643,1.0,0,53.65816839617202,149.51095899253704,Shoulder & Head,1.0,SMA,4.0,0.6108249605354074
44.0,Laki-laki,Pegawai swasta,Padang,6740615.454482856,1.0,0,57.51926219790924,,Merpati,0.0,S1,4.0,
31.0,Laki-laki,PNS,Kendari,4584518.422747364,1.0,1,54.09815523677244,171.25792741753583,Shoulder & Head,1.0,SMA,8.0,0.9156589260117979
39.0,Laki-laki,Freelance,Tanjungselor,14036554.254982118,1.0,,69.35725639102449,172.83760303335865,Merpati,1.0,S1,5.0,0.41714035274249944
,Laki-laki,Pengangguran,,8936971.93469514,1.0,0,54.81726411794036,176.96902494198582,Moonsilk,1.0,SMP,4.0,0.9112934069631092
40.0,Laki-laki,Pegawai swasta,Mataram,10872486.499339491,1.0,0,60.953189893259115,159.95541555805772,Moonsilk,0.0,S1,4.0,0.3663189913996391
53.0,Laki-laki,PNS,Tanjungselor,11911848.37027454,1.0,0,50.760427596094715,150.37093140608008,Deadbuoy,0.0,S1,6.0,0.7280873692570131
48.0,Laki-laki,PNS,Semarang,3488096.8807970267,1.0,0,59.56280381390987,184.24091445984607,Shoulder & Head,0.0,S1,4.0,0.5510514686809607
34.0,Laki-laki,Pegawai swasta,Yogyakarta,10824755.333308151,1.0,1,61.84245287263539,164.433612331003,Shoulder & Head,1.0,S2,4.0,0.735166153617453
49.0,Laki-laki,PNS,,9696755.608742654,1.0,0,48.93159743244878,188.6096867673042,Shoulder & Head,1.0,SD,2.0,0.6887740739009274
31.0,Perempuan,Pengangguran,Serang,11120495.58764948,1.0,0,62.76569930619148,158.6171009636783,Shoulder & Head,0.0,S1,8.0,0.6744369172195718
30.0,Laki-laki,Pegawai swasta,Semarang,15441363.479892459,1.0,0,63.085288420925465,160.11710530853424,Merpati,0.0,S1,7.0,0.48613366169617417
22.0,Perempuan,Pegawai swasta,Bandung,15531664.068021454,1.0,0,46.683700946398,166.90440234823194,Deadbuoy,0.0,S1,2.0,0.23490258764261213
41.0,Perempuan,Pegawai swasta,Surabaya,5206776.24232829,1.0,1,59.0356679564004,156.08681576940845,Shoulder & Head,0.0,S1,9.0,0.6866731384719785
46.0,Laki-laki,PNS,Padang,14283311.273640169,1.0,0,58.772026471787804,170.10952116884863,Shoulder & Head,1.0,S1,3.0,0.6100536993708764
24.0,Perempuan,Pegawai swasta,Makassar,8511488.930130133,1.0,1,65.22282385276475,169.87552509041038,Deadbuoy,1.0,S1,2.0,0.6019921093232316
35.0,Laki-laki,Pegawai swasta,Ambon,5118104.866562629,1.0,0,62.371598458474125,188.05755385998435,Pantone,1.0,SMP,6.0,0.4779460052226964
40.0,Perempuan,Pegawai swasta,Banda Aceh,6772421.580638608,1.0,1,55.469952832780294,143.71569760149256,Shoulder & Head,1.0,S1,9.0,0.6662612589904817
43.0,Laki-laki,PNS,Surabaya,7264257.9404565655,1.0,0,66.75513557694286,192.8453942774968,Deadbuoy,1.0,S1,6.0,0.7657053722366061
33.0,Laki-laki,Pegawai swasta,Yogyakarta,10125265.804464059,1.0,1,66.11541494113331,174.03728754013048,Deadbuoy,0.0,S1,10.0,0.6648601977545919
47.0,Laki-laki,Pegawai swasta,Jambi,7533860.293919886,1.0,0,55.61506146330484,164.45305494022173,Merpati,0.0,SMA,4.0,0.48187319010716456
40.0,Laki-laki,Freelance,Banda Aceh,8408940.48821794,1.0,0,49.25756339261916,173.5437561203241,,0.0,,6.0,0.34013136682406203
38.0,Laki-laki,PNS,Semarang,7782355.79073367,1.0,0,55.03634958046992,162.5658894336604,Deadbuoy,1.0,SMA,2.0,0.5436783188207289
45.0,Laki-laki,,Jakarta,8028272.212426013,1.0,0,51.24558384161604,169.3486033396497,Moonsilk,1.0,S1,4.0,0.5657145948340468
40.0,Laki-laki,Pegawai swasta,Kendari,7115947.3672057595,1.0,0,56.55612981701987,179.78255705733392,Pantone,0.0,SMP,1.0,0.2757831660623375
28.0,Laki-laki,PNS,Makassar,7753852.926483947,1.0,0,43.957952304166824,145.18343819480512,Merpati,0.0,S1,4.0,0.43270105424373684
34.0,Laki-laki,Pegawai swasta,Tanjungselor,6612344.02177279,1.0,0,67.11964407995507,165.98268182214224,Deadbuoy,0.0,,4.0,0.4495243977844708
35.0,Laki-laki,Freelance,Semarang,4538042.262452027,1.0,0,59.94620626176447,156.84630415765275,Pantone,1.0,S2,10.0,0.45918582149185183
41.0,Laki-laki,PNS,Pekanbaru,8514817.180370793,1.0,0,49.63669471682608,158.87429913563375,Deadbuoy,0.0,SMA,1.0,0.5848911070022313
36.0,Laki-laki,PNS,Yogyakarta,5932165.988584155,1.0,0,45.60350292704584,162.90948294009334,Shoulder & Head,0.0,S1,8.0,0.6053363089456394
61.0,Laki-laki,PNS,Jambi,7126739.306286045,1.0,1,46.0136293192179,156.3792376699287,Deadbuoy,1.0,S1,10.0,1.0
27.0,Perempuan,Pegawai swasta,Jayapura,9147744.289440002,1.0,0,45.52264150870802,161.66549228466167,Shoulder & Head,1.0,S1,2.0,0.359753748922519
22.0,Perempuan,Pegawai swasta,Bengkulu,10937139.122574104,1.0,1,58.71666432662573,177.06821695939948,Deadbuoy,0.0,S1,6.0,0.5230700983927283
22.0,Laki-laki,Freelance,Banda Aceh,5795823.254143419,1.0,0,48.26429418492377,155.39211532468713,Moonsilk,1.0,SMA,5.0,0.3609808263761783
33.0,Perempuan,Freelance,Padang,12508996.670811275,1.0,0,86.41775726964258,188.34563784939888,Deadbuoy,0.0,SMA,6.0,0.28625127137218165
67.0,Laki-laki,Freelance,Banda Lampung,5041929.6112159975,1.0,0,47.24232459167722,168.98263763344394,Shoulder & Head,0.0,SMP,2.0,0.47370143510579577
40.0,Perempuan,PNS,Serang,6001280.390597057,1.0,0,56.978413421897095,155.54757612431763,Pantone,1.0,S1,5.0,0.4560089032535052
30.0,Perempuan,PNS,Mataram,6368910.52906772,1.0,0,64.48111186519752,187.23126608612353,Shoulder & Head,1.0,SMA,10.0,0.5281503115408868
36.0,Laki-laki,PNS,Semarang,9059392.937158816,1.0,0,67.23571206963285,173.88967966064,Moonsilk,1.0,SMA,1.0,0.5501064473656567
35.0,Laki-laki,PNS,Yogyakarta,3849106.068009434,1.0,1,51.913746192982046,163.91686361440935,Merpati,0.0,S1,8.0,0.7710771442171552
43.0,Laki-laki,Freelance,Manokwari,5994325.297799608,1.0,0,51.59552868569581,179.9420118729022,Shoulder & Head,0.0,S1,7.0,0.4347922467095669
37.0,Laki-laki,PNS,Tanjung Pinang,15312920.84032378,1.0,0,48.42408492928755,148.13974590306896,Deadbuoy,0.0,SMA,7.0,0.5107082907290278
46.0,Perempuan,Pegawai swasta,Surabaya,9958787.191845214,1.0,0,50.12125791127449,175.66362496483558,Pantone,1.0,S1,8.0,0.5417035235255592
55.0,Laki-laki,Pegawai swasta,Serang,9198852.130844127,1.0,0,52.589978252046606,157.8558635820055,Shoulder & Head,0.0,SMA,2.0,0.5923890626850238
32.0,Laki-laki,PNS,Sofifi,8712681.136969887,1.0,,51.43929515645789,169.4730182122094,Pantone,0.0,S1,9.0,0.6214256524717672
40.0,Laki-laki,PNS,Kupang,5358217.445298186,1.0,0,66.5528733011663,168.2950242459674,Merpati,0.0,S1,4.0,0.5345599656995079
54.0,Laki-laki,Pegawai swasta,,6725099.716264929,1.0,0,72.30629770203271,172.39987047282105,Shoulder & Head,0.0,S2,10.0,0.7043015432756361
28.0,Perempuan,PNS,Pangkalpinang,13099583.611935915,1.0,0,52.40861862286569,157.17661643480506,Shoulder & Head,0.0,SD,4.0,0.4813173840019679
30.0,Laki-laki,PNS,Jakarta,12911543.505218,1.0,0,68.27780142908267,171.90019813785568,Shoulder & Head,1.0,S2,2.0,0.5369765096008425
46.0,Laki-laki,PNS,Ambon,6403922.452948725,1.0,0,53.55134274767359,141.21709641342454,Moonsilk,1.0,SMA,2.0,0.7166240886406471
46.0,Laki-laki,Pegawai swasta,Samarinda,11802196.78050008,1.0,0,56.7327135943319,171.0978032648856,Deadbuoy,0.0,S1,5.0,0.6487283881798469
51.0,Laki-laki,PNS,Banda Lampung,16895546.283551183,1.0,1,56.772455912476,154.26370873431802,Shoulder & Head,1.0,SMP,2.0,0.9501142613012042
54.0,Laki-laki,Pegawai swasta,Semarang,8160534.387931842,1.0,0,,153.48250286640928,Moonsilk,1.0,S2,4.0,0.7611894268086179
41.0,Perempuan,PNS,Denpasar,9633253.697391104,1.0,0,53.20265290752549,160.86091105292016,Moonsilk,0.0,S1,3.0,0.5341959164741379
40.0,Laki-laki,Freelance,Tanjungselor,12642207.565244999,1.0,0,57.750297936448646,164.42216407593702,Shoulder & Head,0.0,SMA,6.0,0.2314132633184342
68.0,Laki-laki,PNS,Sofifi,21294016.033809874,1.0,1,46.3457814363461,147.9217220277858,Deadbuoy,1.0,S1,1.0,0.9328005153688239
43.0,Perempuan,Freelance,Surabaya,8604600.39288266,1.0,1,46.35361568077429,171.7282935592698,Deadbuoy,0.0,S2,1.0,0.5305560070507819
19.0,Perempuan,PNS,Bengkulu,11730884.988799438,0.0,0,61.289098991133514,170.85101867409267,Deadbuoy,0.0,SMA,6.0,0.32358399447419856
41.0,Perempuan,PNS,Banda Lampung,3606923.926645358,1.0,0,58.72680185233122,168.17449160373133,Moonsilk,1.0,S1,8.0,0.6880222138423918
41.0,Laki-laki,Pegawai swasta,Tanjung Pinang,8146061.78230555,1.0,0,53.20658460316005,160.4869623841301,Moonsilk,1.0,SMA,8.0,0.6379671361804587
50.0,Perempuan,Pegawai swasta,Banjarmasin,4378478.184466558,1.0,1,47.72002678901245,152.8047708798029,Deadbuoy,1.0,SMA,1.0,0.5454867680651376
52.0,Laki-laki,Pegawai swasta,Sofifi,9087124.379209567,1.0,0,65.85669779841972,168.92032348994877,Moonsilk,1.0,S1,9.0,0.8867215714103506
31.0,Perempuan,PNS,Denpasar,8414010.500607196,1.0,0,58.113824798594436,164.6396709432905,Merpati,1.0,S1,4.0,0.5346611103820986
45.0,Perempuan,Pegawai swasta,Bengkulu,7675952.915205315,1.0,0,64.92400926130772,162.39005294020436,Deadbuoy,0.0,SMA,9.0,
38.0,Laki-laki,Pegawai swasta,Banda Lampung,9936237.899712833,1.0,0,43.55117067255287,159.30997576024546,Deadbuoy,0.0,S1,8.0,0.37600618108604417
39.0,Laki-laki,Pegawai swasta,Bengkulu,11117769.156574199,1.0,0,53.61819121325087,175.11043531965078,Shoulder & Head,0.0,SMP,4.0,0.33883025474884737
28.0,Laki-laki,PNS,Pontianak,10877031.389075382,1.0,0,51.056059473857125,154.03024317451508,Merpati,1.0,S1,4.0,0.6007466550864209
42.0,Perempuan,Pegawai swasta,Padang,21409610.14627817,1.0,0,54.018710714285206,168.91168470559376,Merpati,0.0,S1,,0.3631090195382249
30.0,Laki-laki,Pegawai swasta,Pangkalpinang,5740664.217159583,1.0,0,50.04603985683875,185.27765586258917,Pantone,0.0,SMA,9.0,0.4643702461829834
35.0,Laki-laki,Pegawai swasta,Tanjung Pinang,3886150.1941173,1.0,0,48.79938583741176,175.12342587502968,Shoulder & Head,1.0,S1,4.0,0.5048107107985765
44.0,Laki-laki,Pegawai swasta,Gorontalo,11150837.607848404,1.0,1,59.88646037025666,158.25203637887492,Deadbuoy,0.0,S1,7.0,0.790979290290304
56.0,Laki-laki,PNS,Surabaya,10012489.058365969,1.0,0,63.50801275225853,158.019299129659,Shoulder & Head,0.0,S1,3.0,0.6350078364093862
39.0,Laki-laki,PNS,Sofifi,15245218.844202051,1.0,0,50.18253341465323,172.37947080484918,Moonsilk,1.0,SMP,6.0,0.6907471561571541
35.0,Laki-laki,PNS,Mataram,4351990.750553186,1.0,,49.25758354128731,156.29151626534258,Merpati,0.0,SMA,10.0,0.8262903751218351
39.0,Perempuan,PNS,Kendari,5128189.631617507,1.0,0,73.713494871074,176.9019992372701,Merpati,0.0,SMA,2.0,0.39450179827007215
21.0,Laki-laki,Pegawai swasta,Banda Lampung,8894335.378650563,1.0,0,45.30299951498857,181.4197744069802,Shoulder & Head,0.0,SMP,3.0,0.4148669815830266
31.0,Perempuan,Pegawai swasta,Mamuju,7506533.503951087,1.0,0,50.64894156682185,169.52588094393673,Moonsilk,0.0,S1,3.0,0.24496171255270968
39.0,Laki-laki,Pengangguran,Jakarta,6888081.076740024,1.0,0,73.97068540764329,171.52590835468575,Merpati,0.0,S1,6.0,0.7167837477086343
24.0,Laki-laki,Pengangguran,Mataram,8838830.644911312,1.0,1,74.44573851279408,176.83340934856454,Shoulder & Head,1.0,SMA,10.0,1.0
31.0,Laki-laki,Pegawai swasta,Mamuju,7280404.568596691,1.0,0,48.98534751180395,161.4326313530165,Deadbuoy,1.0,S1,9.0,0.5858486822956618
46.0,Laki-laki,PNS,Bandung,9853853.92468307,1.0,1,52.172777489477156,159.96963424495877,Pantone,0.0,SMA,1.0,0.71142312599309
29.0,Perempuan,Pegawai swasta,Sofifi,5087866.240533332,1.0,0,60.70528408809626,179.61078924892047,Deadbuoy,0.0,S1,9.0,0.4220048647139456
42.0,Laki-laki,Pegawai swasta,,3302433.326551442,1.0,0,68.3207968619609,175.9190130442002,Deadbuoy,0.0,S1,9.0,0.544325685125103
24.0,Perempuan,Freelance,Serang,9810625.60515673,1.0,0,56.22790765071407,169.606511672649,Shoulder & Head,0.0,SMA,3.0,0.18518629154312644
32.0,Perempuan,PNS,Pontianak,10905430.091601068,1.0,0,70.29408795146156,186.02081516489682,Moonsilk,1.0,SMP,9.0,0.6529494036520094
41.0,Laki-laki,PNS,Palu,4764597.679912461,1.0,0,52.707430002601825,162.60531771405806,Moonsilk,0.0,S1,6.0,0.6113587596397041
37.0,Laki-laki,Freelance,Pontianak,6304845.517426089,1.0,0,49.68985682049933,146.82888817037133,Shoulder & Head,1.0,S1,6.0,0.37433239036065735
43.0,Perempuan,Pegawai swasta,Samarinda,6449058.131384496,1.0,0,65.99545577914634,172.29182567634592,Pantone,1.0,S1,2.0,0.42531793279116975
45.0,Laki-laki,PNS,Serang,10426087.42927836,1.0,0,56.79380460194465,177.59899647905533,Moonsilk,0.0,S1,3.0,0.5180384959545273
58.0,Laki-laki,PNS,Denpasar,24705695.747712124,1.0,0,48.007211384277824,173.3713221010111,Merpati,1.0,S1,2.0,0.6974207953585218
47.0,Perempuan,Pegawai swasta,Mataram,6737047.089885284,1.0,1,48.27559470666036,162.89013675274828,Shoulder & Head,0.0,S1,4.0,0.5490590105299515
38.0,Laki-laki,Pegawai swasta,Pangkalpinang,12377248.7864588,1.0,0,67.85251938504086,163.78407820357205,Moonsilk,0.0,SMA,2.0,0.3559338428963074
44.0,Laki-laki,Pengangguran,Samarinda,23281858.452681836,1.0,0,78.4510768665405,178.5927116084921,Shoulder & Head,1.0,S1,7.0,0.9681788905849467
